Feature	Gain	Cover	Frequency
mcomisiones_rank_delta3	0.00194839163681076	0.00106462089909908	0.00262647817195697
mcomisiones_mantenimiento_rank_delta3	0.00194267823360622	0.00229455817223947	0.00211700898017249
Visa_mfinanciacion_limite_rank_delta3	0.00192930828833387	0.00364681135095423	0.00357072997243709
mfinanciamiento_corto_rank	0.0019147398607955	0.00139918415341809	0.00216768916155419
mrentabilidad_annual_rank_tend3	0.0019018484552691	0.00208427828075165	0.00269582999911087
mtransferencias_emitidas_rank_ratioavg3	0.00189788541456675	0.00271837574396979	0.00307993242642482
mdescubierto_rank	0.0018969355913381	0.00304524966904809	0.00259091313239086
mtransferencias_recibidas_rank	0.00189172993693831	0.00228977365811986	0.00265137369965324
cliente_edad_lag2	0.00189160769634655	0.00298351810715352	0.00338045701075842
Master_mfinanciacion_limite_rank_delta3	0.00187567789827257	0.00249394796583964	0.0034053525384547
antiguedad_relativa_max3	0.00187220673028514	0.0028329343034606	0.00329243353783231
Master_fechaalta_lag1	0.00185596307385728	0.00181670244072012	0.00303191962301058
Visa_mfinanciacion_limite_rank_delta2	0.00185173436056102	0.00151581611256766	0.00334933760113808
Master_mlimitecompra_rank_delta3	0.00185117246217137	0.00207482375990957	0.00342935894016182
ctrx_quarter_delta1	0.00184558888152447	0.00243439890846553	0.00321685782875433
mvolumen_total_rank_delta2	0.00184382824837224	0.00144489658685587	0.00266382146350138
chomebanking_transacciones	0.00184205121582768	0.00271661409815663	0.00260069351827154
mactivos_margen_rank_lag3	0.00183466522659993	0.00361599253373227	0.00286387481106073
Visa_mlimitecompra_rank_delta3	0.00182912672142628	0.00194730343982943	0.0033564506090513
mrentabilidad_rank_delta2	0.00181978754866947	0.00185810780760887	0.00304170000889126
vmr_msaldopesos2_ratioavg3	0.0018122494047324	0.00222020235848178	0.00286743131501734
cliente_edad_avg3	0.00181009643178659	0.00388909539510206	0.00325953587623366
chomebanking_transacciones_max3	0.00180993656045146	0.00152794071974682	0.00262292166800036
mactivos_margen_rank_delta1	0.00180312181796289	0.00189634810331313	0.00318129278918823
Master_mfinanciacion_limite_rank_delta2	0.00180222247800627	0.0015924932316838	0.00336356361696452
vm_status01_max3	0.00179731824464502	0.000471637257521113	0.000239174891082066
thomebanking_ratioavg3	0.00176695056579893	0.00180007379606078	0.00118164843958389
mactivos_margen_rank_lag2	0.00176669218150425	0.00142369155147033	0.00243353783231084
mcuentas_saldo_rank_tend3	0.00175903895558189	0.00158445258191345	0.00255001333688984
mpasivos_margen_rank_lag2	0.00175453610112619	0.00124776407078304	0.00254201120298746
vmr_msaldopesos_ratioavg3	0.00174992189429852	0.00170601884077668	0.00294923090601938
mcomisiones_mantenimiento_rank_ratioavg3	0.00174862763822227	0.00222727402579025	0.00270205388103494
ccajas_transacciones_ratioavg3	0.00173984809111896	0.00101579508392326	0.000949586556415044
Visa_mlimitecompra_rank_delta2	0.00172972233869386	0.00142568497923002	0.0032213034587001
