Feature	Gain	Cover	Frequency
azar_sampling	0.313739310344019	0.0135686793626361	0.00770927968851395
ctrx_quarter_normalizado	0.0836789913818495	0.00295932619462784	0.00153147306943543
azar_under	0.0773787047150042	0.00735020196606002	0.00390655418559377
ctrx_quarter	0.0245253913134181	0.00117837693345142	0.000986372485399091
rf_013_023	0.0202724091363905	0.000128298869547021	6.48929266709929e-05
mcaja_ahorro_rank	0.0164675455852502	0.00217242374089564	0.00256975989617132
mtarjeta_visa_consumo_rank	0.0119466931292901	0.00105062084614602	0.00115509409474367
cpayroll_trx	0.00777123011407212	0.00167846911338296	0.00072680077871512
mpayroll_sobre_edad_rank	0.00758340420649083	0.0028812803789254	0.00115509409474367
mcuentas_saldo_rank	0.00752121659424372	0.0019029862159598	0.00259571706683971
ctarjeta_visa_ratioavg6	0.005900660297917	0.000107955888903862	2.59571706683971e-05
mprestamos_personales_rank_ratiomax6	0.0044088260904393	0.00262185341668956	0.00163530175210902
ctrx_quarter_min6	0.00421195473201156	0.000427327359887331	0.00063595068137573
mpayroll_rank	0.00418304754489887	0.00186313434702096	0.000830629461388709
ccomisiones_mantenimiento_ratioavg6	0.00383486895238864	0.00136931434437273	0.00163530175210902
ctarjeta_visa_transacciones_ratioavg6	0.00350527450651119	0.00251742355177154	0.00279039584685269
mprestamos_personales_rank_ratioavg6	0.00348727791113067	0.00375557877347469	0.0017910447761194
ctrx_quarter_ratioavg6	0.00345425510809526	0.00117476161746365	0.00205061648280337
mpasivos_margen_rank	0.00341817671068981	0.000731910701627547	0.00194678780012979
mcuenta_corriente_rank	0.00324780297407958	0.0010852970112624	0.00189487345879299
cproductos_ratioavg6	0.00322880033624448	0.00192251684140347	0.00105126541207008
ctarjeta_visa_transacciones_ratiomax6	0.00304758834566219	0.00127783489041021	0.00195976638546398
rf_006_043	0.00301179045400009	0.000533459994999682	0.000194678780012979
mcuentas_saldo_rank_lag1	0.00300301060349659	0.00152282588136156	0.00144062297209604
vm_status06_ratioavg6	0.00294230241071704	0.000547193347318741	0.00018170019467878
foto_mes	0.00286119404559368	0.0019544491966324	0.0036469824789098
ctrx_quarter_normalizado_min6	0.00285068589927065	0.000456132798096516	0.000597014925373134
ctrx_quarter_normalizado_ratioavg6	0.00279418696470475	0.00113238880500959	0.00205061648280337
ctrx_quarter_ratiomax6	0.00278372924050698	0.000799957348451047	0.00172615184944841
ccomisiones_mantenimiento_tend6	0.00271043133730738	0.0040722931407409	0.00160934458144062
cpayroll_trx_min6	0.0023072041176716	0.00123165880432448	0.000350421804023361
mcuentas_saldo_rank_ratiomax6	0.00218970396023548	0.00109589140628273	0.00267358857884491
cdescubierto_preacordado_delta2	0.00214199749263798	0.00137115537575739	0.000415314730694354
cdescubierto_preacordado_tend6	0.00203657579479305	0.000935842482643766	0.000402336145360156
mprestamos_personales_rank	0.00191196776602654	0.00349573541152305	0.00140168721609345
Visa_Finiciomora	0.00187127941810213	0.00234748398337907	0.00072680077871512
mcuentas_saldo_rank_tend6	0.00184027837361391	0.00123339535194579	0.00258273848150552
mcomisiones_otras_rank_min6	0.00168469930007277	0.00120447516745358	0.00171317326411421
mcuentas_saldo_rank_ratioavg6	0.00168207003507862	0.00234782692931229	0.00351719662556781
ctrx_quarter_normalizado_ratiomax6	0.00162527120869492	0.000755257610668776	0.00203763789746918
mcuentas_saldo_rank_min6	0.00161569607509397	0.00264490449041941	0.00227125243348475
vm_status06_delta2	0.00161018782431378	0.000343467139925073	0.000168721609344581
vm_mpagospesos_rank	0.00160639539835366	0.000617791321180285	0.000700843608046723
mcaja_ahorro_rank_min6	0.0015933663510092	0.000811056546309455	0.00172615184944841
vm_mpagominimo_rank	0.00150394973713731	0.0010232672716461	0.00123296560674886
mcuentas_saldo_rank_delta3	0.00150348590752395	0.00261557437079072	0.00308890330953926
ccaja_ahorro	0.0014968273518919	0.00254563877388831	0.00102530824140169
mcaja_ahorro_rank_lag1	0.00147794293753843	0.000530040151729259	0.00111615833874108
rf_035_039	0.00147491442097527	7.0905122186746e-06	1.29785853341986e-05
cpayroll_trx_ratioavg6	0.00139373082453776	0.000370624918478675	0.000428293316028553
vm_Finiciomora	0.00137980154421325	0.00124995671529803	0.000441271901362751
mrentabilidad_annual_rank_lag2	0.00135957597757031	0.00102934494589895	0.00211550940947437
cdescubierto_preacordado_delta3	0.00135284160101416	0.00143356878815666	0.000506164828033744
mpayroll_rank_ratiomax6	0.00129386678776836	0.00205427846286619	0.0009085009733939
mprestamos_personales_rank_min6	0.00127063195951981	0.000634890618339641	0.000376378974691759
mtarjeta_visa_consumo_rank_ratioavg6	0.00126473917096069	0.000819071574178915	0.00119402985074627
mactivos_margen_rank	0.00125776480243512	0.00157138626591701	0.00255678131083712
mcuenta_corriente_rank_delta3	0.00124506243630981	0.0012077661231737	0.00176508760545101
mcuentas_saldo_rank_delta2	0.00121854076999416	0.00139940930454286	0.00267358857884491
mcomisiones_mantenimiento_rank_tend6	0.00117076735899652	0.00134243090640425	0.00163530175210902
vm_fechaalta_tend6	0.00116801546598001	0.000528178433690761	0.00081765087605451
mcaja_ahorro_rank_ratioavg6	0.00116065552623672	0.00070612147451715	0.00238805970149254
ctarjeta_visa_transacciones	0.00112300143018531	0.000846864255229521	0.00099935107073329
cpayroll_trx_ratiomax6	0.00112164341819644	0.000398582203880356	0.000376378974691759
