Feature	Gain	Cover	Frequency
azar_sampling	0.483946101307504	0.00871403665550624	0.0141287284144427
ctrx_quarter_normalizado	0.225594374782523	0.0131799446985461	0.0117739403453689
azar_under	0.0231904121704425	0.00918986585867774	0.0160910518053375
mcaja_ahorro_rank	0.020485521949521	0.00568267229235168	0.0054945054945055
vm_status06_delta2	0.0122008772601477	0.00103237430072138	0.000392464678178964
mcuenta_corriente_rank	0.0105189500635761	0.00175416516547041	0.00470957613814757
ctarjeta_visa_transacciones_ratiomax6	0.00882487747568012	0.00122768055365186	0.00196232339089482
mpayroll_sobre_edad_rank	0.00783876918761203	0.00633856725319315	0.00353218210361068
ctrx_quarter_ratioavg6	0.00754552148418813	0.00295279584656879	0.00588697017268446
cdescubierto_preacordado_delta3	0.00657713017427621	0.00267317838330819	0.00117739403453689
ctarjeta_visa_transacciones_ratioavg6	0.00596020027652413	0.00270899838297546	0.00313971742543171
mprestamos_personales_rank_ratioavg6	0.00571531696815961	0.00764035757097757	0.0054945054945055
mtarjeta_visa_consumo_rank	0.00539648611060641	0.00151811900683345	0.00196232339089482
ccomisiones_mantenimiento_ratioavg6	0.00530282881303945	0.003390701124442	0.00313971742543171
cpayroll_trx	0.0050553798237215	0.00182501041075246	0.00117739403453689
mcuentas_saldo_rank	0.0050472298848114	0.0040909144867501	0.00353218210361068
cpayroll_trx_min6	0.0037473345096217	0.00324389729563544	0.00156985871271586
ccomisiones_mantenimiento_tend6	0.00370811755924063	0.00409250259317244	0.00274725274725275
foto_mes	0.00316637571711824	0.00458584582083396	0.00745682888540032
rf_015_036	0.00294908903760242	0.00322358270924617	0.00156985871271586
cproductos_delta2	0.00289500387656912	0.000123185476453071	0.000392464678178964
mpayroll_rank_ratiomax6	0.00276891890839391	0.00302482271030983	0.00196232339089482
mprestamos_personales_rank_ratiomax6	0.0024706027584094	0.004082853409932	0.00313971742543171
mprestamos_personales_rank	0.0021516890509298	0.00422949043850532	0.00313971742543171
ctrx_quarter	0.00211910960969533	0.00175424926642834	0.00313971742543171
mcuentas_saldo_rank_min6	0.00211259054117743	0.00449061970784648	0.00353218210361068
cdescubierto_preacordado_tend6	0.00191646998869604	0.00108990636436228	0.00117739403453689
vm_msaldopesos_rank	0.00187698239704707	0.000622058342098837	0.00117739403453689
Visa_Finiciomora	0.00173669507904939	0.00407464936148541	0.00235478806907378
ctrx_quarter_delta1	0.00172984262957252	0.00100867465077522	0.00235478806907378
vm_mpagominimo_rank	0.00157913187811193	0.00186680718516366	0.00235478806907378
cprestamos_personales_delta3	0.00153577306673534	0.000423257694366155	0.000784929356357928
rf_018_040	0.00147482103425162	0.00245858077231	0.00156985871271586
mpasivos_margen_rank	0.0014230141595072	0.00106388132292921	0.00196232339089482
rf_031_043	0.00137561406226464	0.00206474860144277	0.000784929356357928
ctrx_quarter_normalizado_delta1	0.00131926025886734	0.000591662854218395	0.00196232339089482
cdescubierto_preacordado_ratioavg6	0.00128227736275114	0.000744126677494002	0.00117739403453689
ccallcenter_transacciones_ratioavg6	0.00125116176095492	0.00162056939210758	0.00196232339089482
mcuentas_saldo_rank_tend6	0.00122924043875121	0.000709486894603091	0.000784929356357928
ctarjeta_visa_ratioavg6	0.000976454459201185	0.00082308486185154	0.000392464678178964
ccaja_ahorro	0.000964671636108789	0.00348029667829572	0.00235478806907378
mprestamos_personales_rank_delta2	0.000951756083566761	0.0071145541769183	0.00392464678178964
cpayroll_trx_ratiomax6	0.000936879724339802	0.000830517984850387	0.000392464678178964
Visa_mpagominimo_rank	0.000909593263733909	0.00216727888262694	0.00392464678178964
vm_mpagospesos_rank	0.000890590883273092	0.00124132593407686	0.00196232339089482
mactivos_margen_rank	0.000873353358174789	0.00519065645814291	0.00510204081632653
mcuentas_saldo_rank_ratiomax6	0.000872518591215135	0.00129026988822993	0.00235478806907378
Visa_mpagospesos_rank	0.000870480463179079	0.000828869606074856	0.00156985871271586
ccaja_ahorro_ratioavg6	0.000866707387924129	0.00496873225202592	0.00196232339089482
Master_status	0.000846516118547629	0.00163072738614353	0.000784929356357928
mcuentas_saldo_rank_ratioavg6	0.00079932851386919	0.00108642178133849	0.00313971742543171
ccaja_seguridad	0.000796767304138177	0.00304697910767788	0.00156985871271586
Visa_fechaalta	0.000792870971424858	0.000222369941194045	0.00117739403453689
vm_status01_avg6	0.000790618045635775	6.33434398342217e-05	0.000392464678178964
chomebanking_transacciones	0.000766196564136927	0.00104173053229169	0.00235478806907378
mcomisiones_rank_min6	0.000747255920764	0.0027990424752715	0.00313971742543171
mcomisiones_rank_lag3	0.000735622676030097	0.000373664761154352	0.000784929356357928
mrentabilidad_annual_rank_lag3	0.000728943436234678	0.000562282184563704	0.00235478806907378
mprestamos_personales_rank_delta1	0.000711170684141344	0.00844105335614411	0.0043171114599686
mcomisiones_otras_rank_max6	0.000696058678946222	0.00172504661046795	0.00196232339089482
ccaja_seguridad_lag3	0.000679224528828228	0.000319896215381062	0.000392464678178964
vmr_mpagominimo_tend6	0.000651597155762942	0.000665740379650423	0.00156985871271586
cpayroll_trx_ratioavg6	0.00063449362361928	0.00145822230459195	0.00156985871271586
mrentabilidad_annual_rank_lag1	0.000631867508163674	0.00189756851221112	0.00196232339089482
ctrx_quarter_normalizado_ratioavg6	0.000629930795892604	0.000932581505718012	0.00235478806907378
ctrx_quarter_normalizado_avg6	0.000603955669540772	0.000924056471948639	0.000784929356357928
cprestamos_personales_ratioavg6	0.000583314923687116	0.00356139383035008	0.00235478806907378
mactivos_margen_rank_lag1	0.000560953480354784	0.00094750662238626	0.00196232339089482
Visa_Finiciomora_lag1	0.000558836190010209	0.00148537429886135	0.00117739403453689
mcuentas_saldo_rank_delta3	0.000549552665046387	0.0035564795310414	0.00392464678178964
mcomisiones_otras_rank_lag3	0.000535906041405	0.000520342438524011	0.00117739403453689
cdescubierto_preacordado_delta2	0.000528990121100925	0.00207093562858154	0.00117739403453689
cproductos_delta3	0.000518237636464817	0.000158331266774225	0.000392464678178964
Master_msaldototal_rank	0.000517020452239316	0.00498014054696984	0.00274725274725275
vmr_mpagominimo_max6	0.000514972154453497	0.000889419492422994	0.00117739403453689
ctarjeta_visa_transacciones_delta2	0.000494062713226188	0.000776205586215782	0.000784929356357928
