Feature	Gain	Cover	Frequency
azar_sampling	0.322839885676773	0.0159347854962052	0.00622426505793354
azar_under	0.0934818005028738	0.00854324910873727	0.00319193079894028
ctrx_quarter_normalizado	0.0832831867965702	0.00434315811391585	0.00148424782150723
ctrx_quarter	0.031071828996524	0.0026012594479223	0.00124485301158671
rf_013_023	0.0180674292350689	0.000185741817341182	9.57579239682084e-05
mcaja_ahorro_rank	0.0157172474959331	0.00171246697209273	0.00280889910306745
mcuentas_saldo_rank	0.011494177874522	0.00267183868964498	0.00317597114494558
cpayroll_trx	0.0095478590804209	0.00313350451207521	0.00142040920552842
mpayroll_sobre_edad_rank	0.00924382096180666	0.00427270792886221	0.00164384436145424
vm_status06_delta2	0.00731916017472677	0.000418870776118143	0.000143636885952313
mtarjeta_visa_consumo_rank	0.00688517849252378	0.00109187663081312	0.00150020747550193
ctrx_quarter_min6	0.0052336087515641	0.000611474247475211	0.00068626512177216
mprestamos_personales_rank_ratiomax6	0.00522796966758155	0.00228488422045065	0.0022503112132529
ctrx_quarter_normalizado_min6	0.00418816429312135	0.0005140960920908	0.000590507197803952
ccomisiones_mantenimiento_ratioavg6	0.00408283220780848	0.00178403790606424	0.00213859363528999
ccomisiones_mantenimiento_tend6	0.00380155887755647	0.00375818838091543	0.00186727951738006
ctarjeta_visa_transacciones_ratioavg6	0.00377836325686059	0.00293930119764273	0.00373455903476013
cproductos_ratioavg6	0.00373122091885971	0.00193510823197909	0.00150020747550193
mpasivos_margen_rank	0.00371999126568915	0.000622261667477234	0.00245778671518401
mprestamos_personales_rank_ratioavg6	0.00360732363981012	0.0041124962300016	0.00264930256312043
ctrx_quarter_ratioavg6	0.0033653195189668	0.00115901669978263	0.00205879536531648
rf_038_038	0.00314823460718684	0.00121553311888122	0.000287273771904625
rf_010_042	0.00312508617838957	0.000136503492850349	0.00011171757796291
ctarjeta_visa_transacciones	0.00310882037017821	0.000618622801602601	0.000829902007724473
ctrx_quarter_normalizado_ratioavg6	0.0030511734264518	0.00166290679212267	0.0022662708672476
foto_mes	0.00296229149035522	0.00231830844629948	0.00472405758243161
mpayroll_rank	0.00274951758531204	0.00209506689752045	0.0011331354336238
cpayroll_trx_min6	0.00255370386719093	0.00155673464031875	0.000414951003862236
vm_mpagospesos_rank	0.00251542139212332	0.000624221103314663	0.000989498547671486
cdescubierto_preacordado_delta2	0.00248730614799448	0.000892008732518032	0.000446870311851639
cdescubierto_preacordado_delta3	0.0024191047975583	0.00105303916108133	0.000622426505793354
rf_035_039	0.00231800522237724	4.1370705792237e-06	1.59596539947014e-05
Visa_Finiciomora	0.0021790727883592	0.00328957430224341	0.0011810143956079
ctarjeta_visa_transacciones_ratiomax6	0.0021209283569399	0.00193696667220392	0.00237798844521051
vm_status06_ratioavg6	0.00194200127939448	0.00011460655546142	9.57579239682084e-05
mcuentas_saldo_rank_ratioavg6	0.00191526419641371	0.00319732418397008	0.00357496249481311
cdescubierto_preacordado_tend6	0.00187562287631145	0.00128459428164121	0.000558587889814549
ctrx_quarter_normalizado_ratiomax6	0.00183483446237026	0.00104190896076058	0.00199495674933767
mprestamos_personales_rank	0.00180400330260679	0.00348111701728602	0.00161192505346484
mpayroll_rank_ratioavg6	0.00168965780925598	0.00351433042235308	0.00170768297743305
cpayroll_trx_ratiomax6	0.00166873927033276	0.000652800684531861	0.000606466851798653
ctrx_quarter_ratiomax6	0.0016661237486282	0.000814998307899549	0.00252162533116282
mprestamos_personales_rank_delta2	0.00163024286173515	0.00492355619282075	0.00204283571132178
mtarjeta_visa_consumo_rank_ratioavg6	0.00159355972391467	0.000458747835419244	0.0011810143956079
rf_006_043	0.0015821270112771	0.000289575225234455	0.000143636885952313
mcuenta_corriente_rank_delta2	0.00156096306682645	0.00112810055180571	0.00135657058954962
vm_status04_delta2	0.00153758988504442	0.000411771328839517	0.00011171757796291
mcuentas_saldo_rank_ratiomax6	0.00149900189362373	0.00129721800750026	0.00288869737304095
